capability_id,capability_name,source_evidenced,service_evidenced,endpoint_evidenced,real_data_evidenced,calculation_evidenced,test_evidenced,ui_evidenced,runtime_evidenced,passed_dimension_count,total_dimension_count,remaining_gaps,recalculated_status,priority,existing_coverage_state,data_state,last_verified_at
CAP-7DC9056619BD,Safe Session User,true,true,true,true,true,true,false,false,6,7,UI,PARTIALLY_EVIDENCED,P3_UI,UI_PARTIAL,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-20C44DAA9628,Save Governance Mode,true,true,false,true,true,true,false,false,5,7,ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SERVICE_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-7790D40220E7,Scenario Service,true,false,false,true,false,true,true,false,4,7,SERVICE|ENDPOINT|CALCULATION,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-DA166447891B,Status From Score,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-FABD911344A4,Sync Admin Users Json Safe,true,true,false,true,true,true,false,false,5,7,ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-5FE4CAD204BC,Tdl Lab Engine,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-D720DF9D097F,Test Clamps Score To 100,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-DB9A1015BFEC,Test Clamps Score To Zero,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-C30ED71E7598,Test Cot No Execution,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-76B70495D201,Test Cot Spine,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-1B6E6543D240,Test Cot V61 Storage,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-46029BDD33D3,Test Macro Negative Effect Reduces Score,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-7C8F6B1D672F,Test Macro Quality Stack Effect,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-46527B2F0652,Test Ndsp Fix Direct Trade Execution Key Tdl V2,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-AA5A5B9114A2,Test Ndsp Python Decision Governance V1,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-A88B21563C34,Test Ndsp Python Tdl V2 Decision Outputs,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-8A41EB527D76,Test Quality Effect Values,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-2CCF288AB3A6,Test Snapshot Evaluates Through Existing Cot Engine,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-B13D2E033AA3,Use Market,true,false,false,true,true,true,true,false,5,7,SERVICE|ENDPOINT,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-546A1A38604F,User By Id Or Email,true,true,false,true,true,true,false,false,5,7,ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-834DF8F1DE14,User From Auth Me,true,true,false,true,true,true,false,false,5,7,ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-EF7009376528,User From Jwt,true,true,false,true,true,true,false,false,5,7,ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-61B414613C07,User From Sessions,true,true,false,true,true,true,false,false,5,7,ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-794EA0FC771F,User Test,true,true,false,true,true,true,false,false,5,7,ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-354A758262E8,V40 Shape Decision Payload,true,true,false,true,true,true,false,false,5,7,ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-84FF68BA9542,V46 Internal Authorized,true,true,true,true,true,true,false,false,6,7,UI,PARTIALLY_EVIDENCED,P3_UI,UI_PARTIAL,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-62833B1E9F54,V461 Can Retry Market,true,true,false,true,true,true,false,false,5,7,ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-85BB71BCB158,V461 Market Path,true,true,false,true,true,true,false,false,5,7,ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-156AED7A28CE,V461 Retry Market,true,true,false,true,true,true,false,false,5,7,ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-704639CE50C9,Validate Decision,true,false,true,true,true,true,false,false,5,7,SERVICE|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-1818863D4B3D,Validate Market Response,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-2038C387452F,Write Report,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-B7B141CE6F45,Activate Subscription,true,false,true,true,true,true,false,false,5,7,SERVICE|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-E7E2EB1C570D,Activate User By Token,true,true,false,true,true,true,false,false,5,7,ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-27F8705FBD92,Active Trial,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-57FACA283877,Admin Mail To,true,true,false,true,true,true,false,false,5,7,ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-B4428CF8E186,Attach Tdl Trade Horizon Addons,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-ACFDAF4DAD5E,Auth,true,true,true,true,true,true,false,true,6,7,UI,PARTIALLY_EVIDENCED,P3_UI,UI_PARTIAL,REAL_SNAPSHOT,2026-07-31T23:17:31Z
CAP-784548F2FDAD,Authorize,true,true,true,true,true,true,false,true,6,7,UI,PARTIALLY_EVIDENCED,P3_UI,UI_PARTIAL,REAL_SNAPSHOT,2026-07-31T23:17:31Z
CAP-DF54F83FC9EB,Authorize,true,true,true,true,true,true,false,true,6,7,UI,PARTIALLY_EVIDENCED,P3_UI,UI_PARTIAL,REAL_SNAPSHOT,2026-07-31T23:17:31Z
CAP-0C985C4FB835,Candidate Score,true,false,false,true,false,true,true,false,4,7,SERVICE|ENDPOINT|CALCULATION,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-393D853966BA,Candidate Score,true,false,false,true,false,true,true,false,4,7,SERVICE|ENDPOINT|CALCULATION,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-5930A90FD873,Canvas Signal,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-587C4D012ECD,Completed Decisions Panel V37,true,false,false,true,false,true,true,false,4,7,SERVICE|ENDPOINT|CALCULATION,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-7221B578D5AA,Compute Tdl Trade Horizon Addons,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-59F16279C194,Conflict Engine,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-39A4FC2ADB6A,Context Engines,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-AEB35386E738,Cot Validity,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-FC41FDD8C092,Create Trial Guard,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-987DAC51EA7A,Current Authority Key,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-E0A94B5D377B,Decision Card V37,true,false,false,true,false,true,true,false,4,7,SERVICE|ENDPOINT|CALCULATION,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-C1DB36617501,Decision Explanation Contract V129,true,false,false,true,false,true,true,false,4,7,SERVICE|ENDPOINT|CALCULATION,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-FF04A3FFA67C,Decision From Entry,true,false,false,true,false,true,true,false,4,7,SERVICE|ENDPOINT|CALCULATION,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-CEBA8D26224F,Decision Ledger,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-12E31072A87A,Decision Page,true,false,false,true,false,true,true,false,4,7,SERVICE|ENDPOINT|CALCULATION,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-2E1E7FA99FCC,Decision State,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-984BE24F14FF,Decision Summary Cards,true,false,false,true,false,true,true,false,4,7,SERVICE|ENDPOINT|CALCULATION,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-74B246794B32,Decision Summary Cards Legacy V125,true,false,false,true,false,true,true,false,4,7,SERVICE|ENDPOINT|CALCULATION,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-FB4432B956FA,Decision Trace Attributes,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-790CBD0E1BCE,Delete User Dependencies,true,true,true,true,true,true,false,true,6,7,UI,PARTIALLY_EVIDENCED,P3_UI,UI_PARTIAL,REAL_SNAPSHOT,2026-07-31T23:17:31Z
CAP-24225EF8944D,Embedded Decision Layer Summary V134,true,false,false,true,false,true,true,false,4,7,SERVICE|ENDPOINT|CALCULATION,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-B4893A636311,Entitlement Decision,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-925576F38DE9,Entitlements,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-B6E807178F84,Evaluate Completed Decision,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-4D6846492F26,Evaluate Cot Validity,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-7E277EBB15C8,Evaluate Data Quality,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-0FFED1B1BA78,Evaluate Golden Signals,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-C807F0E54F0D,Expected Cot Cycle,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-B605828A4A25,Explain Decision,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-C8A9379D6290,Extract Decision,true,false,false,true,false,true,true,false,4,7,SERVICE|ENDPOINT|CALCULATION,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-72FDDE4CBD63,Fetch Decision Bundle,true,false,false,true,false,true,true,false,4,7,SERVICE|ENDPOINT|CALCULATION,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-7F5DA6A52F4D,Get Auth User,true,false,true,true,true,true,false,false,5,7,SERVICE|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-4705DD378719,Get Authority Signs,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-E22DBA05712A,Get User By Email,true,true,true,true,true,true,false,true,6,7,UI,PARTIALLY_EVIDENCED,P3_UI,UI_PARTIAL,REAL_SNAPSHOT,2026-07-31T23:17:31Z
CAP-7739F02602D8,Get User By Id,true,true,true,true,true,true,false,true,6,7,UI,PARTIALLY_EVIDENCED,P3_UI,UI_PARTIAL,REAL_SNAPSHOT,2026-07-31T23:17:31Z
CAP-AB3C235ED628,Get User Plan Column,true,false,true,true,true,true,false,false,5,7,SERVICE|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-AE455CB3C917,Get User Trial Record,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-E2BE53CEC0F0,Insert User,true,true,false,true,true,true,false,false,5,7,ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-23348CA30E36,Install Trial Info,true,false,true,true,true,true,false,false,5,7,SERVICE|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-8D32C8703DCE,Is Decision,true,false,false,true,true,true,true,false,5,7,SERVICE|ENDPOINT,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-C231FDE8F33A,Is Decision Request,true,false,false,true,true,true,true,false,5,7,SERVICE|ENDPOINT,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-8FF4FBA642FA,Is Trial Plan,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-484CFADD9BEA,L03 Market Direction Context,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-A98D5DB42F71,L05 Divergence Engine,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-9194D34E554D,L09 Momentum Engine,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-E95E0383A2D2,L10 Liquidity Structure Confirmation,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-F8B1EB888DF2,L11 Usd Macro Filter,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-314BD6FF968F,L12 Risk Engine,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-DF40660C63CA,L13 Nawaf Golden Signal,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-D5D7C8174439,L14 Nawaf Enhanced Golden Signal,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-57F9FE89ED2E,L15 Devils Advocate,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-1E0E3F4C57D1,L16 Decision Readiness State Machine,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-9878B8F2D69B,Latest Cot Report,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-A7ABC91DE76D,Layer Orchestrator V2,true,false,false,true,false,true,false,false,3,7,SERVICE|ENDPOINT|CALCULATION|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-83469D7ECA81,Layer Score Candidate V127,true,false,false,true,false,true,true,false,4,7,SERVICE|ENDPOINT|CALCULATION,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-A2F7A87C9336,Layer Score V125,true,false,false,true,false,true,true,false,4,7,SERVICE|ENDPOINT|CALCULATION,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-1F54C2BF216C,Market For Symbol,true,false,false,true,false,true,true,false,4,7,SERVICE|ENDPOINT|CALCULATION,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-11F0D3942A02,Market Record,true,false,false,true,false,true,true,false,4,7,SERVICE|ENDPOINT|CALCULATION,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-42E4316C88FD,Markets Page,true,false,false,true,false,true,true,false,4,7,SERVICE|ENDPOINT|CALCULATION,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-8005A5881BBA,Merge Trial,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-A8E73E0663EE,Merge Trial,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-9E4283D45312,Mode Label,true,false,false,true,false,true,true,false,4,7,SERVICE|ENDPOINT|CALCULATION,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-4C410FBB8A1A,Ndsp Asset Market Universe,true,false,false,true,true,true,false,false,4,7,SERVICE|ENDPOINT|UI,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-D89712BC5C12,Ndsp Governance 44 V26,true,false,false,true,true,true,true,false,5,7,SERVICE|ENDPOINT,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-6C9E5493FEC3,Ndsp Live Trial Counters,true,false,false,true,true,true,true,false,5,7,SERVICE|ENDPOINT,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-88BCB79F77AB,Ndsp Market Suite Nav,true,false,false,true,false,true,true,false,4,7,SERVICE|ENDPOINT|CALCULATION,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
