capability_id,capability_name,source_path,source_verified,runtime_service_declared,runtime_service_match,runtime_service_status,endpoint_contract,endpoint_status,successful_probe_url,data_state,real_data_verified,calculation_verified,test_evidence,test_verified,ui_evidence,ui_verified,runtime_verified,missing_evidence,unsafe_methods_not_executed
CAP-B742DDE3B851,Me Subscription,backend/app/api/v1/frontend_contract.py,true,DISCOVERY_REQUIRED,,NOT_FOUND,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,RESPONSIVE,http://127.0.0.1:443/contract/status,UNKNOWN,false,false,,false,,false,false,SERVICE|REAL_DATA|CALCULATION|TEST|UI,POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|POST /auth/forgot|POST /auth/reset|POST /account/activate|POST /payments/checkout|POST /payments/webhook|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|POST /admin/registrations/{registration_id}/decision|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|POST /auth/forgot|POST /auth/reset|POST /account/activate|POST /payments/checkout|POST /payments/webhook|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|POST /admin/registrations/{registration_id}/decision|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject
CAP-47C952094550,Ndsp Admin Actions Authoritative,backend/ndsp_admin_actions_authoritative.cjs,true,ndsp-admin-actions.service,ndsp-admin-actions.service,ACTIVE,GET /api/admin/users/action/health,RESPONSIVE,http://127.0.0.1:443/api/admin/users/action/health,REAL_SNAPSHOT,true,true,,false,,true,false,TEST,
CAP-D0B77E088DEE,Ndsp Admin Actions Authoritative,backend/auth_api/ndsp_admin_actions_authoritative.cjs,false,ndsp-admin-actions.service,ndsp-admin-actions.service,ACTIVE,GET /api/admin/users/action/health,RESPONSIVE,http://127.0.0.1:443/api/admin/users/action/health,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,
CAP-3ACB19AAC8FC,Ndsp Admin Actions Bypass Old Middleware,backend/auth_api/ndsp_admin_actions_bypass_old_middleware.cjs,false,ndsp-admin-actions.service,ndsp-admin-actions.service,ACTIVE,POST /api/admin-actions/users/action,UNSAFE_METHOD_NOT_EXECUTED,,REAL_SNAPSHOT,true,true,,false,frontend/user-portal-vite/src/features/critical-capabilities/criticalCapabilityBindings.ts,true,false,SOURCE|ENDPOINT|TEST,POST /api/admin-actions/users/action
CAP-4FCAA631BA18,Ndsp Admin Actions Bypass Old Middleware,backend/ndsp_admin_actions_bypass_old_middleware.cjs,true,ndsp-admin-actions.service,ndsp-admin-actions.service,ACTIVE,POST /api/admin-actions/users/action,UNSAFE_METHOD_NOT_EXECUTED,,REAL_SNAPSHOT,true,true,,false,frontend/user-portal-vite/src/features/critical-capabilities/criticalCapabilityBindings.ts,true,false,ENDPOINT|TEST,POST /api/admin-actions/users/action
CAP-89287AB7B399,Ndsp Admin Actions Bypass Old Middleware,backend/ndsp_admin_actions_bypass_old_middleware.cjs,true,ndsp-admin-actions.service,ndsp-admin-actions.service,ACTIVE,GET /api/admin-actions/users/action/health,RESPONSIVE,http://127.0.0.1:443/api/admin-actions/users/action/health,REAL_SNAPSHOT,true,true,,false,frontend/user-portal-vite/src/features/critical-capabilities/criticalCapabilityBindings.ts,true,false,TEST,
CAP-C216A7C8548C,Ndsp Admin Actions Bypass Old Middleware,backend/auth_api/ndsp_admin_actions_bypass_old_middleware.cjs,false,ndsp-admin-actions.service,ndsp-admin-actions.service,ACTIVE,GET /api/admin-actions/users/action/health,RESPONSIVE,http://127.0.0.1:443/api/admin-actions/users/action/health,REAL_SNAPSHOT,true,true,,false,frontend/user-portal-vite/src/features/critical-capabilities/criticalCapabilityBindings.ts,true,false,SOURCE|TEST,
CAP-09B689D81772,Ndsp Admin Ui Proxy,backend/auth_api/ndsp_admin_ui_proxy.cjs,false,ndsp-admin-ui-proxy.service,ndsp-admin-ui-proxy.service,ACTIVE,GET /api/admin-ui/health,RESPONSIVE,http://127.0.0.1:443/api/admin-ui/health,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,
CAP-0D4E2C940F8F,Ndsp Admin Ui Proxy,backend/auth_api/ndsp_admin_ui_proxy.cjs,false,ndsp-admin-ui-proxy.service,ndsp-admin-ui-proxy.service,ACTIVE,GET /api/admin-ui/backups,RESPONSIVE,http://127.0.0.1:443/api/admin-ui/backups,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,
CAP-24BDA2A0DD8B,Ndsp Admin Ui Proxy,backend/ndsp_admin_ui_proxy.cjs,true,ndsp-admin-ui-proxy.service,ndsp-admin-ui-proxy.service,ACTIVE,GET /api/admin-ui/users,RESPONSIVE,http://127.0.0.1:443/api/admin-ui/users,REAL_SNAPSHOT,true,true,,false,,true,false,TEST,
CAP-255A55D1B989,Ndsp Admin Ui Proxy,backend/auth_api/ndsp_admin_ui_proxy.cjs,false,ndsp-admin-ui-proxy.service,ndsp-admin-ui-proxy.service,ACTIVE,GET /api/admin-ui/summary,RESPONSIVE,http://127.0.0.1:443/api/admin-ui/summary,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,
CAP-3D9086A829ED,Ndsp Admin Ui Proxy,backend/ndsp_admin_ui_proxy.cjs,true,ndsp-admin-ui-proxy.service,ndsp-admin-ui-proxy.service,ACTIVE,POST /api/admin-ui/action,UNSAFE_METHOD_NOT_EXECUTED,,REAL_SNAPSHOT,true,true,,false,,true,false,ENDPOINT|TEST,POST /api/admin-ui/action
CAP-3E2090989150,Ndsp Admin Ui Proxy,backend/auth_api/ndsp_admin_ui_proxy.cjs,false,ndsp-admin-ui-proxy.service,ndsp-admin-ui-proxy.service,ACTIVE,GET /api/admin-ui/markets,RESPONSIVE,http://127.0.0.1:443/api/admin-ui/markets,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,
CAP-43B04D28A46B,Ndsp Admin Ui Proxy,backend/auth_api/ndsp_admin_ui_proxy.cjs,false,ndsp-admin-ui-proxy.service,ndsp-admin-ui-proxy.service,ACTIVE,POST /api/admin-ui/action,UNSAFE_METHOD_NOT_EXECUTED,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|ENDPOINT|TEST|UI,POST /api/admin-ui/action
CAP-4B75FD38F852,Ndsp Admin Ui Proxy,backend/ndsp_admin_ui_proxy.cjs,true,ndsp-admin-ui-proxy.service,ndsp-admin-ui-proxy.service,ACTIVE,POST /api/admin-ui/alerts/test,UNSAFE_METHOD_NOT_EXECUTED,,REAL_SNAPSHOT,true,true,,false,,true,false,ENDPOINT|TEST,POST /api/admin-ui/alerts/test
CAP-513B295710F5,Ndsp Admin Ui Proxy,backend/ndsp_admin_ui_proxy.cjs,true,ndsp-admin-ui-proxy.service,ndsp-admin-ui-proxy.service,ACTIVE,GET /api/admin-ui/payments,RESPONSIVE,http://127.0.0.1:443/api/admin-ui/payments,REAL_SNAPSHOT,true,true,,false,,true,false,TEST,
CAP-54AB364B10F5,Ndsp Admin Ui Proxy,backend/auth_api/ndsp_admin_ui_proxy.cjs,false,ndsp-admin-ui-proxy.service,ndsp-admin-ui-proxy.service,ACTIVE,GET /api/admin-ui/governance,RESPONSIVE,http://127.0.0.1:443/api/admin-ui/governance,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,
CAP-622CD214F034,Ndsp Admin Ui Proxy,backend/ndsp_admin_ui_proxy.cjs,true,ndsp-admin-ui-proxy.service,ndsp-admin-ui-proxy.service,ACTIVE,GET /api/admin-ui/backups,RESPONSIVE,http://127.0.0.1:443/api/admin-ui/backups,REAL_SNAPSHOT,true,true,,false,,true,false,TEST,
CAP-77CF58DFBBF6,Ndsp Admin Ui Proxy,backend/auth_api/ndsp_admin_ui_proxy.cjs,false,ndsp-admin-ui-proxy.service,ndsp-admin-ui-proxy.service,ACTIVE,GET /api/admin-ui/packages,RESPONSIVE,http://127.0.0.1:443/api/admin-ui/packages,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,
CAP-7E97D2614E6D,Ndsp Admin Ui Proxy,backend/ndsp_admin_ui_proxy.cjs,true,ndsp-admin-ui-proxy.service,ndsp-admin-ui-proxy.service,ACTIVE,GET /api/admin-ui/markets,RESPONSIVE,http://127.0.0.1:443/api/admin-ui/markets,REAL_SNAPSHOT,true,true,,false,,true,false,TEST,
CAP-7F41666FC0D4,Ndsp Admin Ui Proxy,backend/auth_api/ndsp_admin_ui_proxy.cjs,false,ndsp-admin-ui-proxy.service,ndsp-admin-ui-proxy.service,ACTIVE,GET /api/admin-ui/trials,RESPONSIVE,http://127.0.0.1:443/api/admin-ui/trials,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,
CAP-8374FD1D62EB,Ndsp Admin Ui Proxy,backend/ndsp_admin_ui_proxy.cjs,true,ndsp-admin-ui-proxy.service,ndsp-admin-ui-proxy.service,ACTIVE,GET /api/admin-ui/alerts,RESPONSIVE,http://127.0.0.1:443/api/admin-ui/alerts,REAL_SNAPSHOT,true,true,,false,,true,false,TEST,
CAP-A61CF5BBAA01,Ndsp Admin Ui Proxy,backend/ndsp_admin_ui_proxy.cjs,true,ndsp-admin-ui-proxy.service,ndsp-admin-ui-proxy.service,ACTIVE,POST /api/admin-ui/alerts/channel,UNSAFE_METHOD_NOT_EXECUTED,,REAL_SNAPSHOT,true,true,,false,,true,false,ENDPOINT|TEST,POST /api/admin-ui/alerts/channel
CAP-B25ABE2AD98F,Ndsp Admin Ui Proxy,backend/auth_api/ndsp_admin_ui_proxy.cjs,false,ndsp-admin-ui-proxy.service,ndsp-admin-ui-proxy.service,ACTIVE,GET /api/admin-ui/alerts,RESPONSIVE,http://127.0.0.1:443/api/admin-ui/alerts,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,
CAP-B39355BFBE71,Ndsp Admin Ui Proxy,backend/ndsp_admin_ui_proxy.cjs,true,ndsp-admin-ui-proxy.service,ndsp-admin-ui-proxy.service,ACTIVE,GET /api/admin-ui/summary,RESPONSIVE,http://127.0.0.1:443/api/admin-ui/summary,REAL_SNAPSHOT,true,true,,false,,true,false,TEST,
CAP-BE5C7B84201D,Ndsp Admin Ui Proxy,backend/auth_api/ndsp_admin_ui_proxy.cjs,false,ndsp-admin-ui-proxy.service,ndsp-admin-ui-proxy.service,ACTIVE,GET /api/admin-ui/payments,RESPONSIVE,http://127.0.0.1:443/api/admin-ui/payments,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,
CAP-C32C78AB47B0,Ndsp Admin Ui Proxy,backend/ndsp_admin_ui_proxy.cjs,true,ndsp-admin-ui-proxy.service,ndsp-admin-ui-proxy.service,ACTIVE,GET /api/admin-ui/governance,RESPONSIVE,http://127.0.0.1:443/api/admin-ui/governance,REAL_SNAPSHOT,true,true,,false,,true,false,TEST,
CAP-C58E98CA2D3A,Ndsp Admin Ui Proxy,backend/auth_api/ndsp_admin_ui_proxy.cjs,false,ndsp-admin-ui-proxy.service,ndsp-admin-ui-proxy.service,ACTIVE,POST /api/admin-ui/alerts/test,UNSAFE_METHOD_NOT_EXECUTED,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|ENDPOINT|TEST|UI,POST /api/admin-ui/alerts/test
CAP-C8F6891BC250,Ndsp Admin Ui Proxy,backend/auth_api/ndsp_admin_ui_proxy.cjs,false,ndsp-admin-ui-proxy.service,ndsp-admin-ui-proxy.service,ACTIVE,GET /api/admin-ui/users,RESPONSIVE,http://127.0.0.1:443/api/admin-ui/users,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,
CAP-D18B4EC4F34A,Ndsp Admin Ui Proxy,backend/ndsp_admin_ui_proxy.cjs,true,ndsp-admin-ui-proxy.service,ndsp-admin-ui-proxy.service,ACTIVE,GET /api/admin-ui/packages,RESPONSIVE,http://127.0.0.1:443/api/admin-ui/packages,REAL_SNAPSHOT,true,true,,false,,true,false,TEST,
CAP-F142BF636522,Ndsp Admin Ui Proxy,backend/ndsp_admin_ui_proxy.cjs,true,ndsp-admin-ui-proxy.service,ndsp-admin-ui-proxy.service,ACTIVE,GET /api/admin-ui/trials,RESPONSIVE,http://127.0.0.1:443/api/admin-ui/trials,REAL_SNAPSHOT,true,true,,false,,true,false,TEST,
CAP-F1EB25BD9898,Ndsp Admin Ui Proxy,backend/auth_api/ndsp_admin_ui_proxy.cjs,false,ndsp-admin-ui-proxy.service,ndsp-admin-ui-proxy.service,ACTIVE,POST /api/admin-ui/alerts/channel,UNSAFE_METHOD_NOT_EXECUTED,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|ENDPOINT|TEST|UI,POST /api/admin-ui/alerts/channel
CAP-F4D88C2A7931,Ndsp Admin Ui Proxy,backend/ndsp_admin_ui_proxy.cjs,true,ndsp-admin-ui-proxy.service,ndsp-admin-ui-proxy.service,ACTIVE,GET /api/admin-ui/health,RESPONSIVE,http://127.0.0.1:443/api/admin-ui/health,REAL_SNAPSHOT,true,true,,false,,true,false,TEST,
CAP-20B6E1FEA3A2,Ndsp Api Compat Gateway,backend/ndsp_api_compat_gateway.cjs,true,ndsp-api-compat.service,ndsp-api-compat.service,ACTIVE,GET /api/markets,RESPONSIVE,http://127.0.0.1:443/api/markets,REAL_SNAPSHOT,true,true,,false,,true,false,TEST,
CAP-3CFCB5B47F6B,Ndsp Api Compat Gateway,backend/ndsp_api_compat_gateway.cjs,true,ndsp-api-compat.service,ndsp-api-compat.service,ACTIVE,GET /api/account/trial,RESPONSIVE,http://127.0.0.1:443/api/account/trial,REAL_SNAPSHOT,true,true,,false,,true,false,TEST,
CAP-3D0167450973,Ndsp Api Compat Gateway,backend/ndsp_api_compat_gateway.cjs,true,ndsp-api-compat.service,ndsp-api-compat.service,ACTIVE,GET /api/alerts/status,RESPONSIVE,http://127.0.0.1:443/api/alerts/status,REAL_SNAPSHOT,true,true,,false,,true,false,TEST,
CAP-48E71B4F1CF7,Ndsp Api Compat Gateway,backend/ndsp_api_compat_gateway.cjs,true,ndsp-api-compat.service,ndsp-api-compat.service,ACTIVE,GET /api/payments/status,RESPONSIVE,http://127.0.0.1:443/api/payments/status,REAL_SNAPSHOT,true,true,,false,,true,false,TEST,
CAP-570806ECD8A4,Ndsp Api Compat Gateway,backend/ndsp_api_compat_gateway.cjs,true,ndsp-api-compat.service,ndsp-api-compat.service,ACTIVE,GET /health,RESPONSIVE,http://127.0.0.1:443/health,REAL_SNAPSHOT,true,true,,false,,true,false,TEST,
CAP-81C879AE2209,Ndsp Api Compat Gateway,backend/ndsp_api_compat_gateway.cjs,true,ndsp-api-compat.service,ndsp-api-compat.service,ACTIVE,GET /api/packages,RESPONSIVE,http://127.0.0.1:443/api/packages,REAL_SNAPSHOT,true,true,,false,,true,false,TEST,
CAP-8E040D696446,Ndsp Api Compat Gateway,backend/auth_api/ndsp_api_compat_gateway.cjs,false,ndsp-api-compat.service,ndsp-api-compat.service,ACTIVE,GET /health,RESPONSIVE,http://127.0.0.1:443/health,REAL_SNAPSHOT,true,true,,false,,true,false,SOURCE|TEST,
CAP-A1DBE2356637,Ndsp Api Compat Gateway,backend/auth_api/ndsp_api_compat_gateway.cjs,false,ndsp-api-compat.service,ndsp-api-compat.service,ACTIVE,GET /api/alerts/status,RESPONSIVE,http://127.0.0.1:443/api/alerts/status,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,
CAP-A323993993E5,Ndsp Api Compat Gateway,backend/auth_api/ndsp_api_compat_gateway.cjs,false,ndsp-api-compat.service,ndsp-api-compat.service,ACTIVE,GET /api/markets,RESPONSIVE,http://127.0.0.1:443/api/markets,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,
CAP-B2C76796BD6C,Ndsp Api Compat Gateway,backend/auth_api/ndsp_api_compat_gateway.cjs,false,ndsp-api-compat.service,ndsp-api-compat.service,ACTIVE,GET /api/packages,RESPONSIVE,http://127.0.0.1:443/api/packages,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,
CAP-B800EB18EDBC,Ndsp Api Compat Gateway,backend/auth_api/ndsp_api_compat_gateway.cjs,false,ndsp-api-compat.service,ndsp-api-compat.service,ACTIVE,GET /api/account/trial,RESPONSIVE,http://127.0.0.1:443/api/account/trial,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,
CAP-F66DBAC61596,Ndsp Api Compat Gateway,backend/auth_api/ndsp_api_compat_gateway.cjs,false,ndsp-api-compat.service,ndsp-api-compat.service,ACTIVE,GET /api/payments/status,RESPONSIVE,http://127.0.0.1:443/api/payments/status,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,
CAP-00ED621D6D60,Ndsp Attach Dual Scenario Data Quality Public V1,backend/ndsp-live-decision-quality/server.py,false,ndsp-live-decision-quality.service,ndsp-live-decision-quality.service,ACTIVE,GET /api/decision/quality-live|GET /api/decision/quality-live/health|GET /api/decision/quality-live|GET /api/decision/quality-live/health,RESPONSIVE,http://127.0.0.1:443/api/decision/quality-live,REAL_SNAPSHOT,true,true,,false,,true,false,SOURCE|TEST,
CAP-29DCBEF0D49C,Ndsp Nowpayments,backend/ndsp_nowpayments.cjs,true,DISCOVERY_REQUIRED,,NOT_FOUND,POST /checkout/create,UNSAFE_METHOD_NOT_EXECUTED,,REAL_LIVE,true,true,,false,,true,false,SERVICE|ENDPOINT|TEST,POST /checkout/create
CAP-70C19D24087E,Ndsp Nowpayments,backend/ndsp_nowpayments.cjs,true,DISCOVERY_REQUIRED,,NOT_FOUND,GET /webhooks/nowpayments,RESPONSIVE,http://127.0.0.1:443/webhooks/nowpayments,REAL_LIVE,true,true,,false,,true,false,SERVICE|TEST,
CAP-7AF5F3CAE976,Ndsp Nowpayments,backend/ndsp_nowpayments.cjs,true,DISCOVERY_REQUIRED,,NOT_FOUND,POST /webhooks/nowpayments,UNSAFE_METHOD_NOT_EXECUTED,,REAL_LIVE,true,true,,false,,true,false,SERVICE|ENDPOINT|TEST,POST /webhooks/nowpayments
CAP-DBE4CDD3AB94,Ndsp Nowpayments,backend/ndsp_nowpayments.cjs,true,DISCOVERY_REQUIRED,,NOT_FOUND,GET /nowpayments/health,RESPONSIVE,http://127.0.0.1:443/nowpayments/health,REAL_LIVE,true,true,,false,,true,false,SERVICE|TEST,
CAP-0622719B013B,Ndsp Public Quality Unique,backend/app/api/ndsp_public_quality_unique.py,false,DISCOVERY_REQUIRED,,NOT_FOUND,GET /api/ndsp/public/decision-quality,RESPONSIVE,http://127.0.0.1:443/api/ndsp/public/decision-quality,UNKNOWN,false,true,,false,,true,false,SOURCE|SERVICE|REAL_DATA|TEST,
CAP-89CA79DDADE2,Ndsp Read Alert State,backend/ndsp_admin_ui_proxy.cjs,true,ndsp-admin-ui-proxy.service,ndsp-admin-ui-proxy.service,ACTIVE,GET /api/admin-ui/health|GET /api/admin-ui/summary|GET /api/admin-ui/users|GET /api/admin-ui/payments|GET /api/admin-ui/trials|GET /api/admin-ui/packages|GET /api/admin-ui/markets|GET /api/admin-ui/alerts|POST /api/admin-ui/alerts/channel|POST /api/admin-ui/alerts/test|GET /api/admin-ui/backups|GET /api/admin-ui/governance|POST /api/admin-ui/action,RESPONSIVE,http://127.0.0.1:443/api/admin-ui/health,REAL_SNAPSHOT,true,true,,false,,false,false,TEST|UI,POST /api/admin-ui/alerts/channel|POST /api/admin-ui/alerts/test|POST /api/admin-ui/action
CAP-B227DA36FA9B,Ndsp Read Alert State,backend/auth_api/ndsp_admin_ui_proxy.cjs,false,ndsp-admin-ui-proxy.service,ndsp-admin-ui-proxy.service,ACTIVE,GET /api/admin-ui/health|GET /api/admin-ui/summary|GET /api/admin-ui/users|GET /api/admin-ui/payments|GET /api/admin-ui/trials|GET /api/admin-ui/packages|GET /api/admin-ui/markets|GET /api/admin-ui/alerts|POST /api/admin-ui/alerts/channel|POST /api/admin-ui/alerts/test|GET /api/admin-ui/backups|GET /api/admin-ui/governance|POST /api/admin-ui/action,RESPONSIVE,http://127.0.0.1:443/api/admin-ui/health,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,POST /api/admin-ui/alerts/channel|POST /api/admin-ui/alerts/test|POST /api/admin-ui/action
CAP-461745E841AB,Ndsp Trial Info,backend/ndsp_trial_info.cjs,true,DISCOVERY_REQUIRED,,NOT_FOUND,GET /trial/info,RESPONSIVE,http://127.0.0.1:443/trial/info,REAL_SNAPSHOT,true,true,,false,,true,false,SERVICE|TEST,
CAP-13D1EE0A3B7A,Ndsp User Dashboard Gateway,backend/ndsp_user_dashboard_gateway.cjs,true,ndsp-user-dashboard.service,ndsp-user-dashboard.service,ACTIVE,GET /api/user-dashboard/saas-policy,RESPONSIVE,http://127.0.0.1:443/api/user-dashboard/saas-policy,REAL_SNAPSHOT,true,true,,false,,true,false,TEST,
CAP-2D45C5C1A44B,Ndsp User Dashboard Gateway,backend/auth_api/ndsp_user_dashboard_gateway.cjs,false,ndsp-user-dashboard.service,ndsp-user-dashboard.service,ACTIVE,GET /api/user-dashboard/saas-policy,RESPONSIVE,http://127.0.0.1:443/api/user-dashboard/saas-policy,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|TEST|UI,
CAP-0843B421B752,Ndsp User Login Gateway,backend/auth_api/ndsp_user_login_gateway.cjs,false,ndsp-user-login.service,ndsp-user-login.service,ACTIVE,POST /api/auth/2fa/confirm,UNSAFE_METHOD_NOT_EXECUTED,,REAL_SNAPSHOT,true,true,,false,,false,false,SOURCE|ENDPOINT|TEST|UI,POST /api/auth/2fa/confirm
CAP-116FF6D929A9,Ndsp User Login Gateway,backend/auth_api/ndsp_user_login_gateway.cjs,false,ndsp-user-login.service,ndsp-user-login.service,ACTIVE,GET /api/auth/decision-room-access,RESPONSIVE,http://127.0.0.1:443/api/auth/decision-room-access,REAL_SNAPSHOT,true,true,,false,,true,false,SOURCE|TEST,
CAP-15C56B60B4B0,Ndsp User Login Gateway,backend/ndsp_user_login_gateway.cjs,true,ndsp-user-login.service,ndsp-user-login.service,ACTIVE,POST /api/auth/logout,UNSAFE_METHOD_NOT_EXECUTED,,REAL_SNAPSHOT,true,true,,false,,true,false,ENDPOINT|TEST,POST /api/auth/logout
CAP-1A9F62165A6D,Ndsp User Login Gateway,backend/auth_api/ndsp_user_login_gateway.cjs,false,ndsp-user-login.service,ndsp-user-login.service,ACTIVE,POST /api/auth/internal/legal-acceptance,UNSAFE_METHOD_NOT_EXECUTED,,REAL_SNAPSHOT,true,true,,false,,true,false,SOURCE|ENDPOINT|TEST,POST /api/auth/internal/legal-acceptance
CAP-1AF6F47DC3CE,Ndsp User Login Gateway,backend/auth_api/ndsp_user_login_gateway.cjs,false,ndsp-user-login.service,ndsp-user-login.service,ACTIVE,POST /api/auth/logout,UNSAFE_METHOD_NOT_EXECUTED,,REAL_SNAPSHOT,true,true,,false,,true,false,SOURCE|ENDPOINT|TEST,POST /api/auth/logout
CAP-1D926198372A,Ndsp User Login Gateway,backend/auth_api/ndsp_user_login_gateway.cjs,false,ndsp-user-login.service,ndsp-user-login.service,ACTIVE,POST /api/auth/runtime/usage/consume,UNSAFE_METHOD_NOT_EXECUTED,,REAL_SNAPSHOT,true,true,,false,,true,false,SOURCE|ENDPOINT|TEST,POST /api/auth/runtime/usage/consume
CAP-214521E6EBD1,Ndsp User Login Gateway,backend/ndsp_user_login_gateway.cjs,true,ndsp-user-login.service,ndsp-user-login.service,ACTIVE,POST /api/auth/login,UNSAFE_METHOD_NOT_EXECUTED,,REAL_SNAPSHOT,true,true,,false,,true,false,ENDPOINT|TEST,POST /api/auth/login
CAP-242D8324FAD9,Ndsp User Login Gateway,backend/ndsp_user_login_gateway.cjs,true,ndsp-user-login.service,ndsp-user-login.service,ACTIVE,POST /api/auth/2fa/setup/skip,UNSAFE_METHOD_NOT_EXECUTED,,REAL_SNAPSHOT,true,true,,false,,true,false,ENDPOINT|TEST,POST /api/auth/2fa/setup/skip
