ID	RouteType	PathGuess	SourcePath	SourceLine	SHA256	Snippet	Classification	Notes
UIR-000221	SOURCE_UI_ROUTE_CANDIDATE	DSP_Trial_Journey.html	frontend/public-landing/NDSP_Packages_Compare.html	283	5c363b0d6c0af4fcbb3b8f3723e9b31a6032c8396a24e366cee233d9ee1fb4dc	"$(""#backBtn"").onclick=()=>{location.href=""DSP_Trial_Journey.html"";};"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000222	SOURCE_UI_ROUTE_CANDIDATE	https://fonts.googleapis.com	frontend/public-landing/NDSP_Terms_Privacy.html	8	5c41615a40cfe879c61c14c6495fe9b6e50577d73807b28e2b8c26cbc1f9a0c0	"<link rel=""preconnect"" href=""https://fonts.googleapis.com"">"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000223	SOURCE_UI_ROUTE_CANDIDATE	https://fonts.gstatic.com	frontend/public-landing/NDSP_Terms_Privacy.html	9	5c41615a40cfe879c61c14c6495fe9b6e50577d73807b28e2b8c26cbc1f9a0c0	"<link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000224	SOURCE_UI_ROUTE_CANDIDATE	https://fonts.googleapis.com/css2?family=Reem+Kufi:wght@400;500;600;700&family=IBM+Plex+Sans+Arabic:wght@300;400;500;600;700&family=IBM+Plex+Mono:wght@400;500;600&family=Sora:wght@300;400;600;700;800&display=swap	frontend/public-landing/NDSP_Terms_Privacy.html	10	5c41615a40cfe879c61c14c6495fe9b6e50577d73807b28e2b8c26cbc1f9a0c0	"<link href=""https://fonts.googleapis.com/css2?family=Reem+Kufi:wght@400;500;600;700&family=IBM+Plex+Sans+Arabic:wght@300;400;500;600;700&family=IBM+Plex+Mono:wght@400;500;600&family=Sora:wght@300;400;600;700;800&display=swap"" rel=""stylesheet"">"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000225	SOURCE_UI_ROUTE_CANDIDATE	#hunterSeal	frontend/public-landing/NDSP_Terms_Privacy.html	94	5c41615a40cfe879c61c14c6495fe9b6e50577d73807b28e2b8c26cbc1f9a0c0	"<svg class=""seal-wm"" viewBox=""0 0 240 240"" aria-hidden=""true""><use href=""#hunterSeal""/></svg>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000226	SOURCE_UI_ROUTE_CANDIDATE	#arcTop	frontend/public-landing/NDSP_Terms_Privacy.html	105	5c41615a40cfe879c61c14c6495fe9b6e50577d73807b28e2b8c26cbc1f9a0c0	"<text font-family=""IBM Plex Mono,monospace"" font-size=""15"" letter-spacing=""6"" fill=""#D9B65A""><textPath href=""#arcTop"" startOffset=""50%"" text-anchor=""middle"">HUNTER</textPath></text>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000227	SOURCE_UI_ROUTE_CANDIDATE	#arcBot	frontend/public-landing/NDSP_Terms_Privacy.html	106	5c41615a40cfe879c61c14c6495fe9b6e50577d73807b28e2b8c26cbc1f9a0c0	"<text font-family=""IBM Plex Mono,monospace"" font-size=""13"" letter-spacing=""5"" fill=""#D9B65A""><textPath href=""#arcBot"" startOffset=""50%"" text-anchor=""middle"">KSA · 1</textPath></text>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000228	SOURCE_UI_ROUTE_CANDIDATE	#hunterSeal	frontend/public-landing/NDSP_Terms_Privacy.html	110	5c41615a40cfe879c61c14c6495fe9b6e50577d73807b28e2b8c26cbc1f9a0c0	"<div class=""brand""><svg viewBox=""0 0 240 240""><use href=""#hunterSeal""/></svg>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000229	SOURCE_UI_ROUTE_CANDIDATE	https://fonts.googleapis.com	frontend/public-landing/index.html	8	43b64d35d11b6065de8f1357004995c6b9aab84150f701a702282137f74721aa	"<link rel=""preconnect"" href=""https://fonts.googleapis.com"">"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000230	SOURCE_UI_ROUTE_CANDIDATE	https://fonts.gstatic.com	frontend/public-landing/index.html	9	43b64d35d11b6065de8f1357004995c6b9aab84150f701a702282137f74721aa	"<link rel=""preconnect"" href=""https://fonts.gstatic.com"" crossorigin>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000231	SOURCE_UI_ROUTE_CANDIDATE	https://fonts.googleapis.com/css2?family=Reem+Kufi:wght@400;500;600;700&family=IBM+Plex+Sans+Arabic:wght@300;400;500;600;700&family=IBM+Plex+Mono:wght@400;500;600&family=Sora:wght@300;400;600;700;800&display=swap	frontend/public-landing/index.html	10	43b64d35d11b6065de8f1357004995c6b9aab84150f701a702282137f74721aa	"<link href=""https://fonts.googleapis.com/css2?family=Reem+Kufi:wght@400;500;600;700&family=IBM+Plex+Sans+Arabic:wght@300;400;500;600;700&family=IBM+Plex+Mono:wght@400;500;600&family=Sora:wght@300;400;600;700;800&display=swap"" rel=""stylesheet"">"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000232	SOURCE_UI_ROUTE_CANDIDATE	#hunterSeal	frontend/public-landing/index.html	218	43b64d35d11b6065de8f1357004995c6b9aab84150f701a702282137f74721aa	"<svg class=""seal-wm"" viewBox=""0 0 240 240"" aria-hidden=""true""><use href=""#hunterSeal""/></svg>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000233	SOURCE_UI_ROUTE_CANDIDATE	#arcTop	frontend/public-landing/index.html	232	43b64d35d11b6065de8f1357004995c6b9aab84150f701a702282137f74721aa	"<text font-family=""IBM Plex Mono,monospace"" font-size=""15"" letter-spacing=""6"" fill=""#D9B65A""><textPath href=""#arcTop"" startOffset=""50%"" text-anchor=""middle"">HUNTER</textPath></text>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000234	SOURCE_UI_ROUTE_CANDIDATE	#arcBot	frontend/public-landing/index.html	233	43b64d35d11b6065de8f1357004995c6b9aab84150f701a702282137f74721aa	"<text font-family=""IBM Plex Mono,monospace"" font-size=""13"" letter-spacing=""5"" fill=""#D9B65A""><textPath href=""#arcBot"" startOffset=""50%"" text-anchor=""middle"">KSA · 1</textPath></text>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000235	SOURCE_UI_ROUTE_CANDIDATE	#hunterSeal	frontend/public-landing/index.html	239	43b64d35d11b6065de8f1357004995c6b9aab84150f701a702282137f74721aa	"<svg viewBox=""0 0 240 240""><use href=""#hunterSeal""/></svg>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000236	SOURCE_UI_ROUTE_CANDIDATE	#layers	frontend/public-landing/index.html	243	43b64d35d11b6065de8f1357004995c6b9aab84150f701a702282137f74721aa	"<a href=""#layers"" data-i=""navLayers"">الطبقات</a>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000237	SOURCE_UI_ROUTE_CANDIDATE	#why	frontend/public-landing/index.html	244	43b64d35d11b6065de8f1357004995c6b9aab84150f701a702282137f74721aa	"<a href=""#why"" data-i=""navWhy"">لماذا NDSP</a>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000238	SOURCE_UI_ROUTE_CANDIDATE	#packages	frontend/public-landing/index.html	245	43b64d35d11b6065de8f1357004995c6b9aab84150f701a702282137f74721aa	"<a href=""#packages"" data-i=""navPkgs"">الباقات</a>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000239	SOURCE_UI_ROUTE_CANDIDATE	#register	frontend/public-landing/index.html	246	43b64d35d11b6065de8f1357004995c6b9aab84150f701a702282137f74721aa	"<a href=""#register"" data-i=""navTrial"">التجربة</a>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000240	SOURCE_UI_ROUTE_CANDIDATE	NDSP_Login.html	frontend/public-landing/index.html	248	43b64d35d11b6065de8f1357004995c6b9aab84150f701a702282137f74721aa	"<a href=""NDSP_Login.html"" class=""lang"" style=""text-decoration:none"" data-i=""navSignin"">دخول</a>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000241	SOURCE_UI_ROUTE_CANDIDATE	#register	frontend/public-landing/index.html	263	43b64d35d11b6065de8f1357004995c6b9aab84150f701a702282137f74721aa	"<a href=""#register"" class=""btn btn-gold"" data-i=""navCta"">احجز مقعدك</a>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000242	SOURCE_UI_ROUTE_CANDIDATE	#register	frontend/public-landing/index.html	274	43b64d35d11b6065de8f1357004995c6b9aab84150f701a702282137f74721aa	"<a href=""#register"" class=""btn btn-gold""><span data-i=""ctaMain"">ابدأ تجربة ١٦ يوم</span> →</a>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000243	SOURCE_UI_ROUTE_CANDIDATE	#layers	frontend/public-landing/index.html	275	43b64d35d11b6065de8f1357004995c6b9aab84150f701a702282137f74721aa	"<a href=""#layers"" class=""btn btn-ghost"" data-i=""ctaSec"">اكتشف الطبقات</a>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000244	SOURCE_UI_ROUTE_CANDIDATE	NDSP_Activation.html	frontend/public-landing/index.html	413	43b64d35d11b6065de8f1357004995c6b9aab84150f701a702282137f74721aa	"<a href=""NDSP_Activation.html"" class=""btn btn-ghost"" style=""margin-top:20px;text-decoration:none;display:inline-flex"" data-i=""okContinue"">متابعة لشاشة التفعيل (تجريبي) →</a>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000245	SOURCE_UI_ROUTE_CANDIDATE	#hunterSeal	frontend/public-landing/index.html	423	43b64d35d11b6065de8f1357004995c6b9aab84150f701a702282137f74721aa	"<svg viewBox=""0 0 240 240"" style=""width:34px;height:34px""><use href=""#hunterSeal""/></svg>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000246	SOURCE_UI_ROUTE_CANDIDATE	NDSP_Terms_Privacy.html	frontend/public-landing/index.html	425	43b64d35d11b6065de8f1357004995c6b9aab84150f701a702282137f74721aa	"<div style=""margin-top:8px;font-size:11.5px""><a href=""NDSP_Terms_Privacy.html"" style=""color:var(--txt-2);text-decoration:none"" data-i=""fTerms"">الشروط</a> · <a href=""NDSP_Terms_Privacy.html#privacy"" style=""color:var(--txt-2);text-decoration:none"" data-i=""fPrivacy"">الخصوصية</a></div>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000247	SOURCE_UI_ROUTE_CANDIDATE	#hunterSeal	frontend/public-landing/index.html	441	43b64d35d11b6065de8f1357004995c6b9aab84150f701a702282137f74721aa	"<div class=""mic""><svg viewBox=""0 0 240 240"" width=""40"" height=""40""><use href=""#hunterSeal""/></svg></div>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000248	SOURCE_UI_ROUTE_CANDIDATE	NDSP_Terms_Privacy.html	frontend/public-landing/index.html	448	43b64d35d11b6065de8f1357004995c6b9aab84150f701a702282137f74721aa	"<div class=""mgov""><span data-i=""dmGov"">للاطّلاع الكامل:</span> <a href=""NDSP_Terms_Privacy.html"" data-i=""dmTerms"">الشروط والخصوصية</a></div>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000249	SOURCE_UI_ROUTE_CANDIDATE	https://my.ndsp.app/DSP_Login.html	frontend/public-landing/login.html	16	d9e6658a27e70029ffe6ecb74521639bbb10c84d5895c323f5da9843a565aed3	"<a style=""color:#f4d36a"" href=""https://my.ndsp.app/DSP_Login.html"">"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000250	SOURCE_UI_ROUTE_CANDIDATE	/DSP_Command_Center.html	frontend/public-landing/ndsp-2fa-optional-choice.js	6	7405dbfec35c261edb44ac2e22e7866d4dd9bda119b6562469e7266b11376844	"const DASHBOARD_PATH = ""/DSP_Command_Center.html"";"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000251	SOURCE_UI_ROUTE_CANDIDATE	https://my.ndsp.app/login	frontend/public-landing/register.html	123	2365d7ae9e087a70000350b10d4b78ac50e4d6ab5f68cbddf120360c08a6c763	"<a id=""ndsp-register-login-link"" class=""ndsp-register-login-fixed"" href=""https://my.ndsp.app/login"">دخول للمنصة</a>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000252	SOURCE_UI_ROUTE_CANDIDATE	/	frontend/public-landing/register.html	128	2365d7ae9e087a70000350b10d4b78ac50e4d6ab5f68cbddf120360c08a6c763	"<a class=""brand"" href=""/"">"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000253	SOURCE_UI_ROUTE_CANDIDATE	/	frontend/public-landing/register.html	136	2365d7ae9e087a70000350b10d4b78ac50e4d6ab5f68cbddf120360c08a6c763	"<a class=""btn"" href=""/"">العودة للرئيسية</a>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000254	SOURCE_UI_ROUTE_CANDIDATE	/register.html	frontend/public-landing/register.html	137	2365d7ae9e087a70000350b10d4b78ac50e4d6ab5f68cbddf120360c08a6c763	"<a class=""btn gold"" href=""/register.html"">احجز مقعدك</a>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000255	SOURCE_UI_ROUTE_CANDIDATE	https://my.ndsp.app/login	frontend/public-landing/register.html	153	2365d7ae9e087a70000350b10d4b78ac50e4d6ab5f68cbddf120360c08a6c763	"<a id=""ndsp-register-login-inline"" href=""https://my.ndsp.app/login"">دخول للمنصة</a>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000256	SOURCE_UI_ROUTE_CANDIDATE	/	frontend/public-site/src/App.tsx	13	d8eb519a6f416f1c480a9dde69fa19203a8530751c7d872a615a7fcb5722ae06	"<a href=""/"" className=""mt-4 inline-block text-primary hover:underline"">Go Home</a>"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000257	SOURCE_UI_ROUTE_CANDIDATE	/	frontend/public-site/src/App.tsx	34	d8eb519a6f416f1c480a9dde69fa19203a8530751c7d872a615a7fcb5722ae06	"<Route path=""/"" component={Home} />"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000258	SOURCE_UI_ROUTE_CANDIDATE	#plans	frontend/public-site/src/pages/Home.tsx	90	c63e02c035e239c825b3fe6fee2683a1fe0348f16e17e493cfb6e7b27891844a	"<a href=""#plans"" className=""text-sm text-muted-foreground hover:text-foreground transition-colors"">"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000259	SOURCE_UI_ROUTE_CANDIDATE	#trial	frontend/public-site/src/pages/Home.tsx	93	c63e02c035e239c825b3fe6fee2683a1fe0348f16e17e493cfb6e7b27891844a	"<a href=""#trial"" className=""text-sm text-muted-foreground hover:text-foreground transition-colors"">"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000260	SOURCE_UI_ROUTE_CANDIDATE	#about	frontend/public-site/src/pages/Home.tsx	96	c63e02c035e239c825b3fe6fee2683a1fe0348f16e17e493cfb6e7b27891844a	"<a href=""#about"" className=""text-sm text-muted-foreground hover:text-foreground transition-colors"">"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000261	SOURCE_UI_ROUTE_CANDIDATE	https://ndsp.app/#/register	frontend/public-site/src/pages/Home.tsx	104	c63e02c035e239c825b3fe6fee2683a1fe0348f16e17e493cfb6e7b27891844a	"href=""https://ndsp.app/#/register"""	INFERRED_FROM_SOURCE	Manual verification required
UIR-000262	SOURCE_UI_ROUTE_CANDIDATE	https://ndsp.app/#/trial	frontend/public-site/src/pages/Home.tsx	167	c63e02c035e239c825b3fe6fee2683a1fe0348f16e17e493cfb6e7b27891844a	"href=""https://ndsp.app/#/trial"""	INFERRED_FROM_SOURCE	Manual verification required
UIR-000263	SOURCE_UI_ROUTE_CANDIDATE	https://ndsp.app/#/trial	frontend/public-site/src/pages/Home.tsx	225	c63e02c035e239c825b3fe6fee2683a1fe0348f16e17e493cfb6e7b27891844a	"href=""https://ndsp.app/#/trial"""	INFERRED_FROM_SOURCE	Manual verification required
UIR-000264	SOURCE_UI_ROUTE_CANDIDATE	https://ndsp.app/#/register	frontend/public-site/src/pages/Home.tsx	336	c63e02c035e239c825b3fe6fee2683a1fe0348f16e17e493cfb6e7b27891844a	"href=""https://ndsp.app/#/register"""	INFERRED_FROM_SOURCE	Manual verification required
UIR-000265	SOURCE_UI_ROUTE_CANDIDATE	https://ndsp.app/#/register	frontend/public-site/src/pages/Home.tsx	448	c63e02c035e239c825b3fe6fee2683a1fe0348f16e17e493cfb6e7b27891844a	"href=""https://ndsp.app/#/register"""	INFERRED_FROM_SOURCE	Manual verification required
UIR-000266	PATH_BASED_UI_ROUTE	UNKNOWN	frontend/public-site/src/pages/Home.tsx	PATH	c63e02c035e239c825b3fe6fee2683a1fe0348f16e17e493cfb6e7b27891844a	Derived from file path	INFERRED_FROM_SOURCE	Manual verification required
UIR-000267	SOURCE_UI_ROUTE_CANDIDATE	/assets/ndsp-governance-44-v26.css?v=20260713_064828	frontend/user-portal-vite/index.html	455	ef03f70e1ac5162a3ee0795bf271157450b9f12dceae73a412e7070aa6de67d2	"<link rel=""stylesheet"" href=""/assets/ndsp-governance-44-v26.css?v=20260713_064828"">"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000268	SOURCE_UI_ROUTE_CANDIDATE	/assets/ndsp-capability-activation-v27.css?v=20260713_073505	frontend/user-portal-vite/index.html	459	ef03f70e1ac5162a3ee0795bf271157450b9f12dceae73a412e7070aa6de67d2	"<link rel=""stylesheet"" href=""/assets/ndsp-capability-activation-v27.css?v=20260713_073505"">"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000269	SOURCE_UI_ROUTE_CANDIDATE	/assets/ndsp-mobile-explainability-v1.css?v=20260714-v1	frontend/user-portal-vite/index.html	462	ef03f70e1ac5162a3ee0795bf271157450b9f12dceae73a412e7070aa6de67d2	"<link rel=""stylesheet"" href=""/assets/ndsp-mobile-explainability-v1.css?v=20260714-v1"" data-ndsp-mobile-explainability=""v1"">"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000270	SOURCE_UI_ROUTE_CANDIDATE	/assets/ndsp-auth-mobile-ios-fix-v1.css?v=20260716_134714	frontend/user-portal-vite/index.html	463	ef03f70e1ac5162a3ee0795bf271157450b9f12dceae73a412e7070aa6de67d2	"<link rel=""stylesheet"" href=""/assets/ndsp-auth-mobile-ios-fix-v1.css?v=20260716_134714"" data-ndsp-auth-mobile-ios-fix=""v1"">"	INFERRED_FROM_SOURCE	Manual verification required
UIR-000271	PATH_BASED_UI_ROUTE	UNKNOWN	frontend/user-portal-vite/src/pages/AssetPage.jsx	PATH	4c04d44c28c3a2b50806079ffe951a975cf26c8b7eea061275e8339f5bc7b2b8	Derived from file path	INFERRED_FROM_SOURCE	Manual verification required
UIR-000272	PATH_BASED_UI_ROUTE	UNKNOWN	frontend/user-portal-vite/src/pages/BriefPage.jsx	PATH	c9377ce3bc29aac956152193f596dfc4f9c385162ad4cdf55396f1f2885d349a	Derived from file path	INFERRED_FROM_SOURCE	Manual verification required
UIR-000273	PATH_BASED_UI_ROUTE	UNKNOWN	frontend/user-portal-vite/src/pages/CommandPage.jsx	PATH	3c102b3eea5d7a5867a3d8b8e79cf3c84223bb5b790446ec1dd0cb1da6749185	Derived from file path	INFERRED_FROM_SOURCE	Manual verification required
UIR-000274	PATH_BASED_UI_ROUTE	UNKNOWN	frontend/user-portal-vite/src/pages/Home.jsx	PATH	75ac893465bfe46edbdd26e2f8209840365b3802ff71e75c8cb0daeba2704e70	Derived from file path	INFERRED_FROM_SOURCE	Manual verification required
UIR-000275	PATH_BASED_UI_ROUTE	UNKNOWN	frontend/user-portal-vite/src/pages/SettingsPage.jsx	PATH	ffb9efffcda5665d9e3554053ed9bdaa20f313224a85e55af81a66542a285e57	Derived from file path	INFERRED_FROM_SOURCE	Manual verification required
