capability_id,capability_name,source_evidenced,service_evidenced,endpoint_evidenced,real_data_evidenced,calculation_evidenced,test_evidenced,ui_evidenced,passed_dimension_count,total_dimension_count,remaining_gaps,recalculated_status,priority,existing_coverage_state,data_state,last_verified_at
CAP-F5C8984FC6A0,About,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-8CF3F7EFFA7B,Account Trial,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-E739D717BE35,Admin Health,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-A069C614B1B1,Admin Layers,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-6F5DF526EE59,Admin Only,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-07-31T23:17:31Z
CAP-B2BAF38F8204,Admin Only,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-3FBDCF7CE0E5,Admin Payment Approve,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-531AC9AE3E7D,Admin Payment Reject,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-BE68902B1F61,Admin Payments,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-968B626DE9C3,Admin Registration Decision,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-38A2585A38E0,Admin Registrations,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-ED7AC36DD2F2,Admin Trials,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-E668719D9AD9,Alert Prefs Get,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-606E55E95DA2,Alert Prefs Payload,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-70F625B28F63,Alert Prefs Post,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-2B9AC68DB1D6,Assert No Decision Mutation,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-798893D4D6E0,Asset Decision,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-805630C7C819,Attach Report,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,SERVICE_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-170A28FFB0E7,Auth,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:49:11Z
CAP-ED8397248098,Auth,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-63C8FEAE8B5B,Auth 2Fa Verify,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-538062400EBA,Auth Forgot,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-DA1498962CCC,Auth Login,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-81A7994FF55D,Auth Magic Link,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-D2D57F714E79,Auth Magic Link Verify,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-438A6D14BFBB,Auth Optional,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:49:11Z
CAP-DECAE45DE878,Auth Optional,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-367A94FB6D59,Auth Register,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-7E1F66F717A1,Auth Required,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-A231BBA8D29D,Auth Required,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-07-31T23:17:31Z
CAP-235EF538DEF9,Auth Reset,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-1653A8452D19,Compute From Active Engine,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,SOURCE_IDENTIFIED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-E4B4728311F0,Decision Quality Public,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-935E1E26D22F,Dqsrisk State,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-8189CA8761C9,Dynamic Quality Score,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,SERVICE_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-1FBA01D3C252,Framework Adapter,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-4515D5FBBBF3,Framework Adapter,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-56C562461855,Framework Adapter,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-A34761515678,Framework Adapter,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-D64F1CFB3F24,Framework Adapter,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-D93913F10664,Framework Adapter,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-071618E88E83,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-0CE111E47411,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-10D53C6D7918,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-11BF5E282765,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-1736E39D1CE4,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-2CC212BF4F8E,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-2CD69A7EA838,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-3965B46743DE,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-4804EA150D2F,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-538A80545E29,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-55015F233F5A,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-5B18901D1F22,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-636B50FAED04,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-6F83F74440AE,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-7A9637DD3A75,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-862CD297F1FD,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-8BCDCDA9FCED,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-8BFCC7DDCBE0,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-931E56E35D55,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-9F3B6AAA223B,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-A57ECAABD0D2,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-A5C181808EF6,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-B167184CBF84,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-B81607E6BCDB,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-BD19C45FECD0,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-C250957D114F,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-C514A0947E28,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-C8C94E7A8122,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-C95B03AE5FFB,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-D0B86CD5E331,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-D6102C7DC3C1,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-D8194AB79967,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-E9D779AE5200,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-F0AA44F7E81A,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-F150D0BAA604,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-F402D935EFF7,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-FA44BA71A8B0,Frontend Contract,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-F6B5F7A0A680,Frontend Fields Api,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_LIVE,2026-08-01T11:05:40.796869+00:00
CAP-9BE0DE3ADC89,Generate Report,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,SERVICE_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-75CF22E0AFA6,Get Alert Prefs,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-B89CF4208B10,Grade From Score,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-EEDDE460DD9C,Health,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-4EB8C4DDA8E9,Market Type,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,SERVICE_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-A1CD5A0B9B66,Market Type For,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,SERVICE_CONNECTED,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-F8EDAA44375A,Markets,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-B742DDE3B851,Me Subscription,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,UI_PARTIAL,REAL_SNAPSHOT,2026-08-01T11:05:40.796869+00:00
CAP-47C952094550,Ndsp Admin Actions Authoritative,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:49:11Z
CAP-D0B77E088DEE,Ndsp Admin Actions Authoritative,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-3ACB19AAC8FC,Ndsp Admin Actions Bypass Old Middleware,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-4FCAA631BA18,Ndsp Admin Actions Bypass Old Middleware,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T23:24:58Z
CAP-89287AB7B399,Ndsp Admin Actions Bypass Old Middleware,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:49:11Z
CAP-C216A7C8548C,Ndsp Admin Actions Bypass Old Middleware,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-09B689D81772,Ndsp Admin Ui Proxy,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-0D4E2C940F8F,Ndsp Admin Ui Proxy,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-24BDA2A0DD8B,Ndsp Admin Ui Proxy,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:49:11Z
CAP-255A55D1B989,Ndsp Admin Ui Proxy,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-3D9086A829ED,Ndsp Admin Ui Proxy,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T23:24:58Z
CAP-3E2090989150,Ndsp Admin Ui Proxy,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-43B04D28A46B,Ndsp Admin Ui Proxy,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-4B75FD38F852,Ndsp Admin Ui Proxy,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T23:24:58Z
CAP-513B295710F5,Ndsp Admin Ui Proxy,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:49:11Z
CAP-54AB364B10F5,Ndsp Admin Ui Proxy,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-622CD214F034,Ndsp Admin Ui Proxy,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:49:11Z
CAP-77CF58DFBBF6,Ndsp Admin Ui Proxy,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-7E97D2614E6D,Ndsp Admin Ui Proxy,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:49:11Z
CAP-7F41666FC0D4,Ndsp Admin Ui Proxy,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-8374FD1D62EB,Ndsp Admin Ui Proxy,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:49:11Z
CAP-A61CF5BBAA01,Ndsp Admin Ui Proxy,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T23:24:58Z
CAP-B25ABE2AD98F,Ndsp Admin Ui Proxy,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-B39355BFBE71,Ndsp Admin Ui Proxy,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:49:11Z
CAP-BE5C7B84201D,Ndsp Admin Ui Proxy,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-C32C78AB47B0,Ndsp Admin Ui Proxy,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:49:11Z
CAP-C58E98CA2D3A,Ndsp Admin Ui Proxy,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-C8F6891BC250,Ndsp Admin Ui Proxy,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-D18B4EC4F34A,Ndsp Admin Ui Proxy,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:49:11Z
CAP-F142BF636522,Ndsp Admin Ui Proxy,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:49:11Z
CAP-F1EB25BD9898,Ndsp Admin Ui Proxy,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:08:07Z
CAP-F4D88C2A7931,Ndsp Admin Ui Proxy,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:49:11Z
CAP-20B6E1FEA3A2,Ndsp Api Compat Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:49:11Z
CAP-3CFCB5B47F6B,Ndsp Api Compat Gateway,false,true,true,true,true,true,true,6,7,SOURCE,PARTIALLY_EVIDENCED,P0_CRITICAL,API_CONNECTED,REAL_SNAPSHOT,2026-07-31T22:49:11Z
